"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1654,      -6.505282629,       -6.51328371,      -6.697991804,      -6.296352805,      -5.892962096,      -7.944783406
          0,           0,        1655,      -6.511774031,      -6.524499023,      -6.721269081,      -6.300924067,      -5.897642702,      -7.944782359
          0,           0,        1656,      -6.524857798,      -6.535407109,      -6.738415084,      -6.292481814,      -5.910534043,      -7.944779445
          0,           0,        1657,      -6.502829451,      -6.515478256,      -6.719638603,      -6.273425909,      -5.890113287,      -7.944776406
          0,           0,        1658,      -6.478332578,      -6.491539215,       -6.69116637,      -6.280194425,      -5.867544533,      -7.944777787
          0,           0,        1659,      -6.509097704,      -6.516544291,      -6.701954972,      -6.303159062,      -5.898290286,      -7.944780459
          0,           0,        1660,      -6.519947141,       -6.53066535,      -6.723124005,       -6.29386978,      -5.907234454,      -7.944778556
          0,           0,        1661,      -6.508772075,      -6.520137783,      -6.721017054,      -6.277268219,      -5.894969257,      -7.944775212
          0,           0,        1662,      -6.483294787,      -6.493656643,      -6.706408141,      -6.268411805,       -5.86957241,      -7.944775874
          0,           0,        1663,       -6.47443013,      -6.487331993,      -6.702356607,      -6.287186605,       -5.86206959,       -7.94477977
          0,           0,        1664,      -6.525234899,      -6.536172552,      -6.733201619,      -6.303275735,      -5.912392817,      -7.944779565
          0,           0,        1665,      -6.518593584,      -6.527703698,      -6.722750151,      -6.277774091,      -5.905899282,       -7.94477705
          0,           0,        1666,      -6.502183965,      -6.514346435,      -6.704859358,      -6.280857599,      -5.889411427,      -7.944778319
          0,           0,        1667,      -6.500815244,      -6.510422352,      -6.714712412,      -6.293860589,      -5.887596046,      -7.944782727
          0,           0,        1668,      -6.529280633,      -6.545203352,      -6.739151235,      -6.324414328,       -5.91578665,      -7.944785271
          0,           0,        1669,      -6.551515693,       -6.56658753,      -6.753723621,      -6.299730839,      -5.937814237,      -7.944785277
          0,           0,        1670,      -6.513192222,      -6.522609035,      -6.720336321,       -6.28872648,      -5.901792744,       -7.94478609
          0,           0,        1671,      -6.525632912,      -6.539535283,      -6.715936533,      -6.311455988,      -5.914086428,      -7.944788864
          0,           0,        1672,      -6.536419293,      -6.545480696,      -6.730038397,      -6.320230638,      -5.923415666,      -7.944790827
          0,           0,        1673,      -6.543961711,      -6.559955731,      -6.739271813,      -6.313241982,      -5.928440069,      -7.944791621
          0,           0,        1674,      -6.505120027,      -6.516428595,       -6.72560453,      -6.276105885,      -5.890629061,      -7.944793464
          0,           0,        1675,      -6.496772384,      -6.505715289,      -6.714899494,      -6.288278899,      -5.884124261,      -7.944795813
          0,           0,        1676,      -6.517745331,      -6.531028142,      -6.726602519,      -6.312166766,      -5.906194342,      -7.944797508
          0,           0,        1677,       -6.54244578,      -6.551985934,       -6.73266097,      -6.316009985,       -5.93124521,       -7.94479895
          0,           0,        1678,      -6.519524377,      -6.534352026,       -6.71466503,      -6.286635373,      -5.906496895,      -7.944801478
          0,           0,        1679,      -6.480148424,      -6.491784503,      -6.695766884,      -6.272668892,      -5.866537226,      -7.944805744
          0,           0,        1680,      -6.491998467,      -6.501698557,      -6.711871585,      -6.288327126,      -5.878271375,      -7.944807607
          0,           0,        1681,      -6.515368244,      -6.527649786,      -6.739554439,      -6.300649872,       -5.90150075,      -7.944808339
          0,           0,        1682,      -6.521144056,      -6.531083961,      -6.731134449,      -6.292430568,      -5.909538881,      -7.944811151
          0,           0,        1683,       -6.49849377,      -6.511476541,      -6.701127476,      -6.274725018,      -5.887879605,      -7.944814364
          0,           0,        1684,      -6.473731673,      -6.485031102,      -6.681492408,      -6.278972333,      -5.862964188,      -7.944815222
          0,           0,        1685,      -6.510841296,      -6.519833052,      -6.711840109,       -6.30048296,      -5.898272531,      -7.944814283
          0,           0,        1686,      -6.516393539,      -6.526657234,      -6.733937189,      -6.281446686,      -5.901946088,      -7.944816849
          0,           0,        1687,      -6.491130941,      -6.501766431,      -6.714954691,      -6.267005892,      -5.877735599,        -7.9448195
          0,           0,        1688,      -6.479938422,      -6.490276584,      -6.703304671,      -6.270095638,      -5.867821016,      -7.944820212
          0,           0,        1689,      -6.490518871,      -6.501677204,      -6.704715195,      -6.301880801,      -5.879424438,       -7.94481856
          0,           0,        1690,      -6.552498253,      -6.564817986,      -6.739704478,      -6.316550011,      -5.939852648,      -7.944819164
          0,           0,        1691,      -6.519608593,      -6.529013047,      -6.723756787,      -6.282202278,      -5.906161343,      -7.944821973
          0,           0,        1692,      -6.505593125,       -6.51706361,      -6.712243446,      -6.289757107,      -5.892342363,      -7.944822255
          0,           0,        1693,        -6.5073714,      -6.516926726,      -6.729775871,      -6.304064775,      -5.894170899,       -7.94481998
          0,           0,        1694,      -6.545813492,       -6.56077824,      -6.742590256,      -6.331373516,      -5.932993306,      -7.944817875
          0,           0,        1695,      -6.553244884,      -6.564763704,      -6.741722673,      -6.299581836,      -5.940498103,      -7.944819393
          0,           0,        1696,      -6.508723652,      -6.517690142,      -6.706701968,      -6.289126809,      -5.896340455,      -7.944820231
          0,           0,        1697,      -6.520078434,       -6.53100809,      -6.716206102,      -6.308637195,      -5.907103225,      -7.944819407
          0,           0,        1698,      -6.541729347,       -6.55096308,       -6.74766443,      -6.318000283,      -5.927478417,      -7.944818435
          0,           0,        1699,      -6.542853684,      -6.559545772,      -6.739728893,       -6.30616887,      -5.928847199,      -7.944818127
          0,           0,        1700,      -6.502233281,      -6.511104326,      -6.717554228,      -6.279104547,      -5.890851046,      -7.944819248
          0,           0,        1701,      -6.503332498,      -6.512448538,      -6.711139819,      -6.295928578,      -5.892193008,      -7.944817568
          0,           0,        1702,      -6.537711971,      -6.548825593,      -6.735016563,       -6.31495891,      -5.925856655,      -7.944815746
          0,           0,        1703,      -6.534768575,      -6.543901855,      -6.732667545,       -6.29791346,      -5.920863116,      -7.944815486
          0,           0,        1704,      -6.499438096,       -6.51336207,      -6.708763348,       -6.27886716,      -5.884744561,      -7.944815224
          0,           0,        1705,      -6.488974737,      -6.498660355,      -6.718321667,      -6.289482973,      -5.875625179,      -7.944814289
          0,           0,        1706,      -6.534462164,      -6.547387076,      -6.746585875,      -6.315322554,      -5.921002791,      -7.944812368
          0,           0,        1707,      -6.541221005,      -6.551590242,      -6.742079337,      -6.298314556,      -5.929249853,      -7.944814383
          0,           0,        1708,      -6.520208703,      -6.529634845,      -6.713899961,        -6.2929828,      -5.909038969,      -7.944816574
          0,           0,        1709,      -6.502592749,       -6.51700939,      -6.708602905,      -6.294358346,      -5.890480739,      -7.944816366
          0,           0,        1710,      -6.531531797,      -6.544180238,      -6.738768941,      -6.322242728,      -5.918004456,      -7.944815552
          0,           0,        1711,      -6.565301142,      -6.579288106,      -6.759581256,       -6.31812614,      -5.950583494,      -7.944815866
